time,r,dr/dt,theta,dtheta/dt
756086.3112227423,147129133339.0704,76.9027749465494,0.1556684470075802,2.0583280502088537e-07
763287.1332343875,147129689717.00403,77.62897748499553,0.15715060680414453,2.058312482907019e-07
770487.9552460327,147130251323.5605,78.35500397352737,0.158632755338447,2.0582967694888437e-07
777688.7772576777,147130818157.46588,79.08085276955238,0.16011489250528513,2.058280909994995e-07
784889.5992693229,147131390217.43448,79.80652223093338,0.1615970181994826,2.0582649044665192e-07
792090.4212809681,147131967502.1686,80.53201071598846,0.16307913231588922,2.0582487529448408e-07
799291.2432926133,147132550010.3587,81.25731658349106,0.16456123474938106,2.058232455471762e-07
806492.0653042585,147133137740.6834,81.98243819266992,0.16604332539486033,2.0582160120894644e-07
813692.8873159037,147133730691.80942,82.70737390320907,0.1675254041472555,2.0581994228405062e-07
820893.7093275487,147134328862.39392,83.43212207768939,0.16900747090166376,2.0581826877677256e-07
828094.5313391939,147134932251.08572,84.15668108252824,0.17048952555340205,2.0581658069141937e-07
835295.3533508391,147135540856.51587,84.88104927833635,0.17197156799744306,2.058148780323606e-07
842496.1753624843,147136154677.30344,85.60522502607441,0.1734535981287794,2.0581316080400417e-07
849696.9973741295,147136773712.05582,86.32920668738194,0.17493561584244258,2.0581142901079492e-07
856897.8193857747,147137397959.3687,87.05299262457724,0.17641762103350325,2.0580968265721472e-07
864098.6413974197,147138027417.82605,87.77658120065742,0.17789961359707107,2.0580792174778235e-07
871299.4634090649,147138662086.00024,88.49997077929838,0.17938159342829477,2.058061462870536e-07
878500.2854207101,147139301962.45184,89.22315972485485,0.1808635604223621,2.0580435627962122e-07
885701.1074323553,147139947045.7298,89.94614640236034,0.18234551447449984,2.0580255173011492e-07
892901.9294440005,147140597334.3714,90.66892917752716,0.1838274554799738,2.0580073264320144e-07
900102.7514556457,147141252826.90216,91.39150641674642,0.18530938333408892,2.057988990235844e-07
907303.5734672907,147141913521.836,92.11387648708804,0.18679129793218907,2.0579705087600446e-07
914504.3954789359,147142579417.67508,92.83603775630074,0.18827319916965726,2.0579518820523925e-07
921705.2174905811,147143250512.9099,93.55798859281204,0.18975508694191548,2.0579331101610333e-07
928906.0395022263,147143926806.01932,94.27972736572826,0.1912369611444248,2.0579141931344825e-07
936106.8615138715,147144608295.4704,95.00125244483452,0.19271882167268528,2.0578951310216257e-07
943307.6835255165,147145294979.7186,95.72256220059472,0.19420066842223607,2.057875923871718e-07
950508.5055371617,147145986857.20767,96.44365500415165,0.19568250128865539,2.0578565717343837e-07
